"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.madewithnestle.ca/chocolate-and-treats","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","1.447","Thu, 24 Jul 2025 13:57:01 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/chocolate-and-treats","2025-07-24 10:32:04"
"https://www.madewithnestle.ca/quick-mix-drinks","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","3.926","Thu, 24 Jul 2025 14:32:03 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/quick-mix-drinks","2025-07-24 10:32:03"
"https://www.madewithnestle.ca/purina","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","4.196","Thu, 24 Jul 2025 14:32:14 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/purina","2025-07-24 10:32:13"
"https://www.madewithnestle.ca/easy-to-prepare-foods","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","1.422","Thu, 24 Jul 2025 13:49:25 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/easy-to-prepare-foods","2025-07-24 10:32:18"
"https://www.madewithnestle.ca/enhanced-nutrition","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","4.121","Thu, 24 Jul 2025 14:32:16 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/enhanced-nutrition","2025-07-24 10:32:16"
"https://www.madewithnestle.ca/coffee","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","1.357","Thu, 24 Jul 2025 13:49:13 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/coffee","2025-07-24 10:32:24"
"https://www.madewithnestle.ca/ice-cream-and-frozen-treats","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","3.596","Thu, 24 Jul 2025 14:32:25 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/ice-cream-and-frozen-treats","2025-07-24 10:32:25"
"https://www.madewithnestle.ca/water-and-cold-beverages","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","4.023","Thu, 24 Jul 2025 14:32:25 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/water-and-cold-beverages","2025-07-24 10:32:25"
"https://www.madewithnestle.ca/infantnutrition","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","4.191","Thu, 24 Jul 2025 14:32:50 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/infantnutrition","2025-07-24 10:32:50"
"https://www.madewithnestle.ca/world-flavours-contest","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","1","1","0","0.660","0","0","0","0","0","0","","","","","","5.156","Thu, 24 Jul 2025 14:33:32 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/world-flavours-contest","2025-07-24 10:33:32"
"https://www.madewithnestle.ca/en/nescafe/espresso-concentrates","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","3","1","0","0.660","0","0","0","0","0","0","","","","","","0.762","Thu, 24 Jul 2025 03:58:17 GMT","https://www.madewithnestle.ca/nescafe/espresso-concentrates","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/en/nescafe/espresso-concentrates","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/big-turk","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","305","152","0","100.000","0","0","0","0","0","0","","","","","","0.755","","https://www.madewithnestle.ca/complementary-brands","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/big-turk","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/recipe/perfect-affogato-0","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","152","152","0","100.000","0","0","0","0","0","0","","","","","","0.888","Thu, 24 Jul 2025 14:32:16 GMT","https://www.madewithnestle.ca/recipe/smarties-perfectly-portable-pumpkin-pies","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/recipe/perfect-affogato-0","2025-07-24 10:32:16"
"https://www.madewithnestle.ca/crunch","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","305","152","0","100.000","0","0","0","0","0","0","","","","","","0.912","","https://www.madewithnestle.ca/complementary-brands","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/crunch","2025-07-24 10:32:18"
"https://www.madewithnestle.ca/nestlé-materna","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","305","152","0","100.000","0","0","0","0","0","0","","","","","","1.004","Thu, 24 Jul 2025 14:32:20 GMT","https://www.startwell.nestle.ca/en/nestle-materna","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/nestl%C3%A9-materna","2025-07-24 10:32:20"
"https://www.madewithnestle.ca/mirage","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","305","152","0","100.000","0","0","0","0","0","0","","","","","","0.969","","https://www.madewithnestle.ca/complementary-brands","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/mirage","2025-07-24 10:32:30"
"https://www.madewithnestle.ca/recipe/boost-fluffy-protein-pancake-waffle-mix","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","152","152","0","100.000","0","0","0","0","0","0","","","","","","0.912","Thu, 24 Jul 2025 14:32:34 GMT","https://www.madewithnestle.ca/recipe/boost-high-protein-berry-smoothie-bowl","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/recipe/boost-fluffy-protein-pancake-waffle-mix","2025-07-24 10:32:34"
"https://www.madewithnestle.ca/nido","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","0.798","Thu, 24 Jul 2025 04:50:30 GMT","https://www.nestlebaby.ca/en/nestle-nido-1","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/nido","2025-07-24 10:32:38"
"https://www.madewithnestle.ca/en/recipe/cardamom-donuts-vanilla-bean-ice-cream","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","152","152","0","100.000","0","0","0","0","0","0","","","","","","0.927","Thu, 24 Jul 2025 04:50:11 GMT","https://www.madewithnestle.ca/recipe/cardamom-donuts-vanilla-bean-ice-cream","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/en/recipe/cardamom-donuts-vanilla-bean-ice-cream","2025-07-24 10:32:41"
"https://www.madewithnestle.ca/perrier","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","152","152","0","100.000","0","0","0","0","0","0","","","","","","0.827","Thu, 24 Jul 2025 04:13:37 GMT","https://www.perrier.com/ca/en-ca","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/perrier","2025-07-24 10:32:41"
"https://www.madewithnestle.ca/recipe/raspberry-brown-butter-crêpes-à-la-mode","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","152","152","0","100.000","0","0","0","0","0","0","","","","","","1.007","Thu, 24 Jul 2025 06:24:46 GMT","https://www.madewithnestle.ca/recipe/raspberry-brown-butter-crepes-la-mode","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/recipe/raspberry-brown-butter-cr%C3%AApes-%C3%A0-la-mode","2025-07-24 10:32:46"
"https://www.madewithnestle.ca/mackintosh-toffee/mackintosh-toffee-tin","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","15","11","0","7.240","0","0","0","0","0","0","","","","","","0.473","Thu, 24 Jul 2025 14:18:24 GMT","https://www.madewithnestle.ca/mackintosh-toffee","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/mackintosh-toffee/mackintosh-toffee-tin","2025-07-24 10:33:55"
"https://www.madewithnestle.ca/en/recipes","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","2","2","0","1.320","0","0","0","0","0","0","","","","","","1.010","Thu, 24 Jul 2025 14:33:26 GMT","https://www.madewithnestle.ca/recipes","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/en/recipes","2025-07-24 10:33:25"
"https://www.madewithnestle.ca/drumstick/elevated-indulgences","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.660","0","0","0","0","0","0","","","","","","0.933","Thu, 24 Jul 2025 14:33:43 GMT","https://www.madewithnestle.ca/drumstick/featured-cones","HTTP Redirect","","","1.1","","","","","","https://www.madewithnestle.ca/drumstick/elevated-indulgences","2025-07-24 10:33:42"
"https://www.madewithnestle.ca/","text/html; charset=UTF-8","200","OK","Indexable","","Nestlé Brands' Products, Recipes and News | Made With Nestlé Canada","67","630","We make meals and snacks that complement busy days and warm kips to savour with slow moments. We also make nutrition solutions to help you through different life stages.","169","1114","","0","NESCAFÉ Espresso Concentrate","28","iÖGO Frozen Yogurt","18","NESCAFÉ Espresso Concentrate","28","NESCAFÉ Espresso Concentrate","28","","","","https://www.madewithnestle.ca/","","","","","","214482","24843","24843","9.681","","604","147","4.109","69.181","Normal","2.680","0","0","","182","152","0","100.000","143","80","0","18","15","0","","","","","9b0f640a4ff2e96a0de45aef54f0ad61","0.992","Thu, 24 Jul 2025 10:08:18 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/","2025-07-24 10:31:54"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/windowscroll/coh-scroll.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.186","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/windowscroll/coh-scroll.js?szvxke","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestle_categoty_choctreats-01-mirage.png?itok=qrX-jhtv","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","28785","28785","28785","11.217","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Wed, 14 Apr 2021 14:28:08 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestle_categoty_choctreats-01-mirage.png?itok=qrX-jhtv","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestea_en_final.png?itok=p1CQD_cb","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","43647","43647","43647","17.008","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.194","Wed, 14 Apr 2021 14:30:51 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestea_en_final.png?itok=p1CQD_cb","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestle_categoty_choctreats-01-after8.png?itok=-lguFodn","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","19115","19115","19115","7.449","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.124","Wed, 14 Apr 2021 14:28:08 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/nestle_categoty_choctreats-01-after8.png?itok=-lguFodn","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2021-02/02a_-_tfg_crepes_960x640%20(1).jpg?itok=9ER8Xbf3","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9606","9606","9606","3.743","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.155","Wed, 31 Mar 2021 17:51:00 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2021-02/02a_-_tfg_crepes_960x640%20%281%29.jpg?itok=9ER8Xbf3","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/slider-container/init.slick.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.188","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/slider-container/init.slick.js?szvxke","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/jquery_ui_effect_fade/effect-fade.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.179","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/jquery_ui_effect_fade/effect-fade.js?szvxke","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/libraries/swiper/dist/js/swiper.min.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.964","Thu, 24 Jul 2025 03:32:05 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/libraries/swiper/dist/js/swiper.min.js?szvxke","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/medium/public/breaking_point_-_bliss_860x460.jpg?itok=nI9DUI26","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5163","5163","5163","2.012","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","Wed, 14 Apr 2021 14:42:31 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/medium/public/breaking_point_-_bliss_860x460.jpg?itok=nI9DUI26","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-02/drumstick-van-car_ice-creame-brand-menu_4.png?itok=dtr0Ey8Q","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","38292","38292","38292","14.922","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.169","Wed, 26 Feb 2025 11:55:00 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-02/drumstick-van-car_ice-creame-brand-menu_4.png?itok=dtr0Ey8Q","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/category_confectionaryfrozendeserts.png?itok=ShEbc6Uq","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","28824","28824","28824","11.232","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.171","Wed, 14 Apr 2021 14:27:33 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/category_confectionaryfrozendeserts.png?itok=ShEbc6Uq","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/turtles","text/html; charset=UTF-8","200","OK","Indexable","","TURTLES | A Canadian Favourite Since 1949","41","390","With creamy caramel, crunchy pecans, and rich chocolate, TURTLES are a delicious way to show someone you care. A decadent treat that makes any occasion more memorable.","167","1122","turtles,confectionary,english","29","","0","","0","Follow us on social media @Turtlesca","36","","0","","","","https://www.madewithnestle.ca/turtles","","","","","","263286","27138","27138","10.575","","489","130","3.762","78.972","Fairly Easy","1.879","1","0","","447","152","0","100.000","204","97","0","20","17","0","","","","","74f0d473f5ed09ef6c40b507c24db2a1","0.774","Thu, 24 Jul 2025 10:24:52 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/turtles","2025-07-24 10:31:59"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/coffee_crisp_50g_1.png?itok=bxj5-T4g","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17112","17112","17112","6.668","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.182","Wed, 14 Apr 2021 14:35:32 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/coffee_crisp_50g_1.png?itok=bxj5-T4g","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/themes/contrib/stable/css/system/components/nowrap.module.css?szvxke","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","104","104","104","0.041","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.834","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/themes/contrib/stable/css/system/components/nowrap.module.css?szvxke","2025-07-24 10:32:00"
"https://www.madewithnestle.ca/smarties","text/html; charset=UTF-8","200","OK","Indexable","","SMARTIES | How Do You Smarties?","31","312","The classic, colourful, and crunchy candy-coated sweets. With SMARTIES, it doesn’t matter how you sort’em, eat’em, or bake’em into your own creation.","149","962","smarties,confectionary,english","30","#HowDoYouSmarties?","18","","0","","0","#HowDoYouSmarties?","18","","","","https://www.madewithnestle.ca/smarties","","","","","","224051","25169","25169","9.808","","336","90","3.733","85.210","Easy","1.806","1","0","","389","152","0","100.000","178","91","0","20","17","0","","","","","3bc066ec62079aca584f396a2d3f16e4","0.476","Thu, 24 Jul 2025 10:09:45 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/smarties","2025-07-24 10:32:01"
"https://www.madewithnestle.ca/modules/contrib/gigya-drupal/gigya/css/gigya.css?szvxke","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","210","210","210","0.082","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.817","Thu, 24 Jul 2025 03:32:06 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/modules/contrib/gigya-drupal/gigya/css/gigya.css?szvxke","2025-07-24 10:32:01"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/cohContainerMatchHeights/coh-container-match-heights.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.119","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/cohContainerMatchHeights/coh-container-match-heights.js?szvxke","2025-07-24 10:32:02"
"https://www.madewithnestle.ca/sites/default/files/cohesion/styles/base/nestle-site-studio-stylesheet.min.css?szvxke","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","35970","35970","35970","14.017","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.120","Thu, 29 Aug 2024 18:51:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/styles/base/nestle-site-studio-stylesheet.min.css?szvxke","2025-07-24 10:32:02"
"https://www.madewithnestle.ca/WOF-world-flavours","text/html; charset=UTF-8","200","OK","Indexable","","World of Flavours | Made with nestle","36","321","SHARING FOOD & SHARING CULTURE. While we’ve all grown up with different cuisines and a world of flavours, we find always a way to connect with others by sharing a meal.","168","1103","","0","","0","","0","FOLLOW US","9","Sharing food & Sharing culture","30","","","","https://www.madewithnestle.ca/WOF-world-flavours","","","","","","333491","32939","32939","12.836","","2211","373","5.928","66.438","Normal","4.518","1","0","","241","152","0","100.000","222","101","0","21","18","0","","","","","e7509170ea9bf1d07f19a7f27d36c168","0.977","Thu, 24 Jul 2025 04:41:41 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/WOF-world-flavours","2025-07-24 10:32:01"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-04/Turtles_2024.png?itok=Mf-Oz2OS","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","42900","42900","42900","16.717","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.132","Wed, 16 Apr 2025 16:50:51 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-04/Turtles_2024.png?itok=Mf-Oz2OS","2025-07-24 10:32:02"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-05/BOOST_original_Chocolate_0%20copy500x500.png?itok=PEkU7XaO","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","25519","25519","25519","9.944","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.120","Tue, 16 May 2023 08:44:17 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-05/BOOST_original_Chocolate_0%20copy500x500.png?itok=PEkU7XaO","2025-07-24 10:32:02"
"https://www.madewithnestle.ca/themes/custom/nestle-site-studio/dist/css/main.css?szvxke","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5336","5336","5336","2.079","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.811","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/themes/custom/nestle-site-studio/dist/css/main.css?szvxke","2025-07-24 10:32:01"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/drupal-view/drupal-view.js?szvxke","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.192","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/drupal-view/drupal-view.js?szvxke","2025-07-24 10:32:02"
"https://www.madewithnestle.ca/sites/default/files/styles/medium/public/find_your_fave_-_coffee_mate_860x460.jpg?itok=WTotr1B_","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5389","5389","5389","2.100","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.233","Wed, 14 Apr 2021 14:42:32 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/medium/public/find_your_fave_-_coffee_mate_860x460.jpg?itok=WTotr1B_","2025-07-24 10:32:02"
